transaction_id,carrier_id,carrier_name,transaction_type,document_type,timestamp,hour_of_day,day_of_week,email,phone,ip_address,region,state,amount,session_duration_seconds,pages_visited,failed_attempts,device_type,browser,is_anomaly,anomaly_type,risk_score
TXN-000681,CR-0004,Richardson-Raymond Trucking,DOCUMENT_SUBMISSION,COMPLIANCE_FORM,2026-03-22 08:55:02,8,Sunday,connerbruce@example.com,(635)278-6779,129.141.223.249,Northwest,WI,0.0,702,4,2,Desktop,Safari,False,NONE,17.3
TXN-000109,CR-0132,West Group Trucking,COMPLIANCE_CHECK,INSURANCE_CERTIFICATE,2026-03-22 08:59:17,8,Sunday,mitchellstevens@example.net,912.493.8611x1483,131.42.101.254,Southwest,VA,253.66,1103,10,0,Desktop,Edge,False,NONE,24.5
TXN-000876,CR-0069,Robinson Inc Transport,VEHICLE_ADDITION,INSURANCE_CERTIFICATE,2026-03-22 09:16:15,9,Sunday,uday@example.net,347-228-2868,170.240.220.214,Northeast,MS,0.0,743,13,0,Mobile,Edge,False,NONE,9.2
TXN-A00148,CR-0196,Arnold Group Trucking,NEW_CARRIER_REGISTRATION,COMPLIANCE_FORM,2026-03-22 10:05:53,10,Sunday,carrier749@bulkmail.com,800-848-6361,192.168.3.160,Midwest,IN,306.04,41,3,0,Desktop,Chrome,True,BULK_REGISTRATION,88.9
TXN-001084,CR-0147,Black-Clark Trucking,NEW_CARRIER_REGISTRATION,INSURANCE_CERTIFICATE,2026-03-22 10:42:56,10,Sunday,vrice@example.net,(385)243-8829,145.167.87.107,West Coast,PR,42.61,1786,3,1,Desktop,Chrome,False,NONE,17.8
TXN-000593,CR-0189,Rodriguez-Perez Logistics,AUTHORITY_RENEWAL,DRIVERS_LICENSE,2026-03-22 11:09:30,11,Sunday,manningmark@example.org,(945)292-4307,173.6.196.98,Southwest,KS,460.77,1278,10,0,Mobile,Safari,False,NONE,11.4
TXN-A00144,CR-0143,"Newman, Johnson and Logan Trucking",ADDRESS_CHANGE,PASSPORT,2026-03-22 11:19:16,11,Sunday,candice84@example.com,(368)467-4991,53.140.11.93,Southeast,ND,0.0,35,2,0,Desktop,Chrome,True,RAPID_CHANGES,78.6
TXN-001316,CR-0062,Mendoza-Morales Trucking,IDENTITY_VERIFICATION,COMPLIANCE_FORM,2026-03-22 11:51:01,11,Sunday,wandaarnold@example.org,688.558.9281x65585,95.205.3.227,Southwest,WI,0.0,1126,4,0,Desktop,Edge,False,NONE,26.7
TXN-A00035,CR-0182,Chambers-Harrell Trucking,NEW_CARRIER_REGISTRATION,COMPLIANCE_FORM,2026-03-22 12:08:53,12,Sunday,carrier940@bulkmail.com,800-102-7534,192.168.4.175,West Coast,WI,383.59,113,4,0,Desktop,Chrome,True,BULK_REGISTRATION,73.5
TXN-001500,CR-0016,Ramirez-Stevenson Transport,AUTHORITY_RENEWAL,DRIVERS_LICENSE,2026-03-22 12:11:27,12,Sunday,dsmith@example.org,(969)380-1360,106.15.68.110,Southeast,MN,0.0,321,10,0,Desktop,Chrome,False,NONE,0.9
TXN-000987,CR-0038,"Blake, Curtis and Owens Logistics",DRIVER_ONBOARDING,DRIVERS_LICENSE,2026-03-22 12:24:09,12,Sunday,michaelstanton@example.com,001-691-217-9063x2587,192.41.153.114,West Coast,MA,227.97,465,13,1,Desktop,Firefox,False,NONE,9.7
TXN-000525,CR-0117,Curry Ltd Transport,DOCUMENT_SUBMISSION,VEHICLE_REGISTRATION,2026-03-22 12:47:18,12,Sunday,stefanie92@example.com,264-442-4218x761,90.242.144.95,Northeast,PA,55.17,816,11,0,Desktop,Chrome,False,NONE,11.1
TXN-000236,CR-0129,Miller-Williams Freight,VEHICLE_ADDITION,COMPLIANCE_FORM,2026-03-22 14:10:02,14,Sunday,gsmith@example.net,(400)724-4826x388,66.211.12.77,Southeast,CA,298.18,751,8,2,Tablet,Safari,False,NONE,29.9
TXN-000443,CR-0018,Conner Group Trucking,VEHICLE_ADDITION,COMPLIANCE_FORM,2026-03-22 14:23:21,14,Sunday,jessica12@example.net,420.964.8112x54219,198.124.145.112,Northeast,CA,409.14,824,10,1,Desktop,Safari,False,NONE,4.9
TXN-000179,CR-0154,Davis-Chan Transport,NEW_CARRIER_REGISTRATION,INSURANCE_CERTIFICATE,2026-03-22 14:38:18,14,Sunday,shannon28@example.org,001-495-504-7869x096,122.200.241.177,Southwest,VT,0.0,1302,10,0,Desktop,Chrome,False,NONE,23.5
TXN-001680,CR-0087,"Hall, Chavez and Robbins Logistics",AUTHORITY_RENEWAL,DRIVERS_LICENSE,2026-03-22 14:40:47,14,Sunday,katienorris@example.com,542.301.3287,190.12.36.169,Southeast,ND,0.0,1323,6,0,Mobile,Chrome,False,NONE,24.0
TXN-001589,CR-0129,Miller-Williams Freight,INSURANCE_UPDATE,VEHICLE_REGISTRATION,2026-03-22 16:43:22,16,Sunday,gsmith@example.net,(400)724-4826x388,61.100.121.193,Southeast,CA,0.0,683,12,1,Mobile,Edge,False,NONE,29.6
TXN-000272,CR-0192,Kelley Inc Trucking,CONTACT_UPDATE,PASSPORT,2026-03-22 16:46:38,16,Sunday,jessica12@example.org,(499)440-0997,138.55.106.232,Midwest,PR,0.0,512,11,1,Desktop,Firefox,False,NONE,20.1
TXN-000484,CR-0112,"Jones, Adams and Hubbard Freight",DOCUMENT_SUBMISSION,PASSPORT,2026-03-22 16:59:42,16,Sunday,jayjohnson@example.org,(265)519-6564x629,166.212.173.127,Southwest,GU,95.27,1725,14,0,Mobile,Edge,False,NONE,3.9
TXN-000868,CR-0137,"Nelson, Lindsey and Hawkins Logistics",ADDRESS_CHANGE,VEHICLE_REGISTRATION,2026-03-22 17:34:56,17,Sunday,timothyrussell@example.org,001-967-347-8385x5326,70.249.205.15,Northeast,NC,122.35,1692,13,0,Tablet,Firefox,False,NONE,6.9
TXN-000763,CR-0078,Smith Ltd Transport,INSURANCE_UPDATE,VEHICLE_REGISTRATION,2026-03-22 19:49:51,19,Sunday,daviselizabeth@example.net,607.316.6511,191.75.223.168,Southeast,KS,159.43,1168,10,0,Desktop,Edge,False,NONE,21.2
TXN-001228,CR-0098,Benson PLC Logistics,NEW_CARRIER_REGISTRATION,COMPLIANCE_FORM,2026-03-22 20:09:42,20,Sunday,williamsernest@example.com,+1-606-996-4293x92782,105.125.74.244,West Coast,NH,0.0,605,5,0,Desktop,Safari,False,NONE,13.1
TXN-A00190,CR-0107,"Sloan, Taylor and Wood Trucking",NEW_CARRIER_REGISTRATION,DRIVERS_LICENSE,2026-03-23 02:36:23,2,Monday,ndyer@example.com,001-515-655-6016,87.131.60.168,West Coast,CO,138.99,173,3,3,Mobile,Chrome,True,UNUSUAL_HOUR,57.9
TXN-001488,CR-0003,Graham-Vincent Logistics,IDENTITY_VERIFICATION,DRIVERS_LICENSE,2026-03-23 08:10:42,8,Monday,andrewpowell@example.org,(774)255-7468x8566,101.191.187.126,Southeast,SC,0.0,733,2,2,Mobile,Chrome,False,NONE,1.8
TXN-001164,CR-0050,"Hayes, Thompson and Morgan Freight",DRIVER_ONBOARDING,COMPLIANCE_FORM,2026-03-23 09:59:23,9,Monday,yorkalexis@example.org,001-337-378-2691x6997,157.44.147.140,Southeast,NM,343.39,956,5,1,Mobile,Firefox,False,NONE,26.2
TXN-000874,CR-0114,Hamilton-Marsh Trucking,DOCUMENT_SUBMISSION,PASSPORT,2026-03-23 10:43:06,10,Monday,aprilgrant@example.net,455.920.0920,187.211.47.50,Northwest,RI,0.0,1087,6,0,Desktop,Chrome,False,NONE,20.5
TXN-000243,CR-0075,"Rodriguez, Ingram and Mason Trucking",DOCUMENT_SUBMISSION,DRIVERS_LICENSE,2026-03-23 10:43:26,10,Monday,jasonbowman@example.com,001-982-538-7007x11896,130.110.190.30,Northwest,PW,0.0,343,12,1,Desktop,Edge,False,NONE,28.7
TXN-001029,CR-0177,Walter-Jacobs Freight,DRIVER_ONBOARDING,PASSPORT,2026-03-23 10:43:58,10,Monday,jeremyhill@example.com,(596)846-8116x363,142.183.139.142,Midwest,VI,290.87,415,3,1,Mobile,Firefox,False,NONE,6.2
TXN-001041,CR-0098,Benson PLC Logistics,IDENTITY_VERIFICATION,DRIVERS_LICENSE,2026-03-23 10:48:17,10,Monday,williamsernest@example.com,+1-606-996-4293x92782,108.24.182.235,West Coast,NH,276.41,572,3,0,Desktop,Firefox,False,NONE,8.8
TXN-001800,CR-0051,Stewart Inc Transport,CONTACT_UPDATE,COMPLIANCE_FORM,2026-03-23 11:14:01,11,Monday,timothybennett@example.net,8989874760,85.218.221.201,Southeast,FL,0.0,291,3,2,Mobile,Firefox,False,NONE,0.8
TXN-001058,CR-0006,Cunningham-Griffin Freight,ADDRESS_CHANGE,COMPLIANCE_FORM,2026-03-23 11:17:54,11,Monday,chodges@example.com,358-706-3343x6291,134.241.131.77,Northeast,RI,0.0,1271,6,1,Desktop,Firefox,False,NONE,16.7
TXN-001837,CR-0061,Jordan Ltd Freight,AUTHORITY_RENEWAL,PASSPORT,2026-03-23 11:33:15,11,Monday,mariacasey@example.org,(779)741-1640x396,141.7.23.187,West Coast,GU,0.0,882,4,1,Desktop,Edge,False,NONE,13.0
TXN-000264,CR-0041,Simmons Group Transport,INSURANCE_UPDATE,INSURANCE_CERTIFICATE,2026-03-23 11:34:55,11,Monday,rodneythompson@example.com,226-544-2616x2463,153.24.90.57,Northwest,OH,0.0,661,5,2,Mobile,Edge,False,NONE,29.9
TXN-000459,CR-0018,Conner Group Trucking,DRIVER_ONBOARDING,PASSPORT,2026-03-23 12:01:22,12,Monday,jessica12@example.net,420.964.8112x54219,95.98.155.174,Northeast,CA,0.0,1336,3,1,Mobile,Edge,False,NONE,23.8
TXN-001401,CR-0063,Gomez-Edwards Freight,COMPLIANCE_CHECK,INSURANCE_CERTIFICATE,2026-03-23 12:46:15,12,Monday,leongibson@example.net,953.824.9660x36140,89.166.105.45,West Coast,DE,476.98,147,8,0,Desktop,Safari,False,NONE,18.7
TXN-000040,CR-0191,"Sullivan, Sanchez and Thomas Transport",IDENTITY_VERIFICATION,COMPLIANCE_FORM,2026-03-23 12:58:59,12,Monday,nicholaswilliams@example.org,335.676.6260,147.99.254.170,Midwest,NE,63.12,1268,7,2,Mobile,Edge,False,NONE,3.0
TXN-000678,CR-0190,Martinez-Scott Logistics,AUTHORITY_RENEWAL,COMPLIANCE_FORM,2026-03-23 13:32:33,13,Monday,cassandraprice@example.com,446-819-9942,88.7.151.204,Northeast,GU,426.01,654,4,0,Desktop,Chrome,False,NONE,28.6
TXN-000896,CR-0068,"Sullivan, Costa and Adams Transport",ADDRESS_CHANGE,DRIVERS_LICENSE,2026-03-23 14:01:17,14,Monday,kelliesherman@example.net,597.661.9252x3931,56.85.8.228,Northwest,LA,72.17,894,2,0,Mobile,Firefox,False,NONE,4.7
TXN-001057,CR-0067,Roach PLC Trucking,CONTACT_UPDATE,PASSPORT,2026-03-23 14:35:05,14,Monday,tleblanc@example.net,001-330-386-3194x569,134.162.171.84,Northwest,PR,417.68,1267,10,1,Mobile,Firefox,False,NONE,6.8
TXN-000281,CR-0068,"Sullivan, Costa and Adams Transport",DRIVER_ONBOARDING,VEHICLE_REGISTRATION,2026-03-23 14:36:26,14,Monday,kelliesherman@example.net,597.661.9252x3931,94.97.168.97,Northwest,LA,417.73,1118,6,0,Tablet,Edge,False,NONE,10.6
TXN-001103,CR-0121,"Walsh, Ross and Griffin Freight",DRIVER_ONBOARDING,INSURANCE_CERTIFICATE,2026-03-23 14:56:04,14,Monday,ybennett@example.com,+1-601-949-6526x01724,112.84.12.220,Southeast,NJ,0.0,553,10,0,Desktop,Chrome,False,NONE,20.7
TXN-000151,CR-0044,Reyes-Rodriguez Logistics,ADDRESS_CHANGE,PASSPORT,2026-03-23 15:10:08,15,Monday,upalmer@example.net,001-246-269-8932x98855,85.69.78.69,Northeast,NH,0.0,950,6,0,Desktop,Chrome,False,NONE,10.8
TXN-000409,CR-0168,"Roberts, Austin and Cruz Transport",INSURANCE_UPDATE,DRIVERS_LICENSE,2026-03-23 15:29:04,15,Monday,adrianburns@example.org,280-383-0358,187.39.190.149,Northwest,MT,0.0,349,9,1,Desktop,Chrome,False,NONE,7.3
TXN-001304,CR-0168,"Roberts, Austin and Cruz Transport",COMPLIANCE_CHECK,INSURANCE_CERTIFICATE,2026-03-23 15:37:07,15,Monday,adrianburns@example.org,280-383-0358,116.113.163.228,Northwest,MT,0.0,638,2,2,Desktop,Edge,False,NONE,21.1
TXN-001958,CR-0036,"Garrett, Sharp and Vaughan Transport",IDENTITY_VERIFICATION,VEHICLE_REGISTRATION,2026-03-23 15:40:57,15,Monday,nroth@example.org,(676)489-3351x3463,140.127.34.195,Northwest,OH,24.58,472,4,0,Desktop,Edge,False,NONE,27.4
TXN-001694,CR-0195,Wallace-Spence Trucking,ADDRESS_CHANGE,VEHICLE_REGISTRATION,2026-03-23 17:38:59,17,Monday,jacksonkarl@example.com,+1-283-601-0636x9660,59.224.31.13,Midwest,MI,0.0,1045,14,0,Desktop,Edge,False,NONE,16.6
TXN-000532,CR-0007,Osborn Ltd Trucking,DOCUMENT_SUBMISSION,VEHICLE_REGISTRATION,2026-03-23 18:20:01,18,Monday,grodriguez@example.org,2374537953,147.66.24.30,Northeast,MD,0.0,354,4,0,Desktop,Safari,False,NONE,28.6
TXN-000328,CR-0159,Smith-Baker Trucking,CONTACT_UPDATE,COMPLIANCE_FORM,2026-03-23 18:49:12,18,Monday,judylong@example.com,(841)449-7821,111.83.185.17,Northeast,IL,0.0,1459,9,1,Desktop,Safari,False,NONE,9.7
TXN-000352,CR-0106,Christensen LLC Logistics,VEHICLE_ADDITION,PASSPORT,2026-03-23 20:19:14,20,Monday,derek70@example.org,803-241-9449x770,163.191.240.211,Northwest,IL,53.39,438,2,1,Mobile,Safari,False,NONE,18.2
TXN-A00167,CR-0148,Gonzales-Bennett Trucking,COMPLIANCE_CHECK,PASSPORT,2026-03-24 03:44:07,3,Tuesday,heather20@example.net,611.833.1860,134.179.101.240,Southwest,IN,97.28,1608,28,1,Desktop,Edge,True,SUSPICIOUS_PATTERN,83.7
TXN-001844,CR-0004,Richardson-Raymond Trucking,ADDRESS_CHANGE,INSURANCE_CERTIFICATE,2026-03-24 06:32:57,6,Tuesday,connerbruce@example.com,(635)278-6779,150.214.161.10,Northwest,WI,0.0,1604,2,0,Mobile,Safari,False,NONE,4.5
TXN-001783,CR-0056,Richardson LLC Logistics,ADDRESS_CHANGE,COMPLIANCE_FORM,2026-03-24 07:14:08,7,Tuesday,mortega@example.net,001-254-632-1870x8906,71.247.99.167,Southeast,WV,267.24,214,6,0,Desktop,Safari,False,NONE,25.1
TXN-001370,CR-0090,Rodriguez Group Freight,INSURANCE_UPDATE,COMPLIANCE_FORM,2026-03-24 07:33:10,7,Tuesday,jill30@example.net,6952196001,91.119.106.173,Southeast,PA,0.0,220,15,0,Desktop,Safari,False,NONE,18.4
TXN-000653,CR-0053,"Brown, Brown and Johnson Transport",NEW_CARRIER_REGISTRATION,VEHICLE_REGISTRATION,2026-03-24 08:10:36,8,Tuesday,thomaseric@example.net,001-800-585-1255x81941,196.56.152.179,Northwest,NV,0.0,1509,13,0,Desktop,Firefox,False,NONE,8.9
TXN-001481,CR-0006,Cunningham-Griffin Freight,DRIVER_ONBOARDING,DRIVERS_LICENSE,2026-03-24 08:11:35,8,Tuesday,chodges@example.com,358-706-3343x6291,157.165.161.91,Northeast,RI,0.0,327,9,0,Mobile,Safari,False,NONE,21.6
TXN-001981,CR-0177,Walter-Jacobs Freight,IDENTITY_VERIFICATION,VEHICLE_REGISTRATION,2026-03-24 08:33:39,8,Tuesday,jeremyhill@example.com,(596)846-8116x363,139.105.114.190,Midwest,VI,0.0,147,4,2,Mobile,Safari,False,NONE,29.1
TXN-000030,CR-0140,"Hines, Stevens and Ochoa Trucking",NEW_CARRIER_REGISTRATION,PASSPORT,2026-03-24 09:09:51,9,Tuesday,ashleybrown@example.com,+1-502-347-0015x7375,118.212.37.19,West Coast,AZ,297.52,1748,11,2,Desktop,Edge,False,NONE,20.7
TXN-000121,CR-0002,"Baker, Brown and Montgomery Transport",DRIVER_ONBOARDING,INSURANCE_CERTIFICATE,2026-03-24 09:15:58,9,Tuesday,ewaters@example.net,344-595-0374x675,164.193.69.245,Southeast,ID,286.44,595,12,0,Desktop,Chrome,False,NONE,14.0
TXN-001034,CR-0062,Mendoza-Morales Trucking,CONTACT_UPDATE,INSURANCE_CERTIFICATE,2026-03-24 09:39:22,9,Tuesday,wandaarnold@example.org,688.558.9281x65585,196.193.69.238,Southwest,WI,75.85,1193,11,0,Desktop,Edge,False,NONE,6.1
TXN-001881,CR-0165,"Andrade, White and Reid Freight",IDENTITY_VERIFICATION,VEHICLE_REGISTRATION,2026-03-24 10:16:20,10,Tuesday,gregory27@example.net,+1-250-323-6797,143.108.156.121,West Coast,UT,0.0,753,8,1,Mobile,Edge,False,NONE,12.8
TXN-001426,CR-0011,Alexander PLC Freight,COMPLIANCE_CHECK,COMPLIANCE_FORM,2026-03-24 10:19:11,10,Tuesday,jennifer26@example.net,402-236-6033x3250,188.142.61.159,Southeast,GU,0.0,1582,3,0,Desktop,Firefox,False,NONE,0.4
TXN-000490,CR-0043,Walker-Curtis Transport,ADDRESS_CHANGE,DRIVERS_LICENSE,2026-03-24 10:31:53,10,Tuesday,elizabeth29@example.net,8099770967,88.143.219.237,Northeast,NV,0.0,171,5,0,Desktop,Firefox,False,NONE,21.2
TXN-000357,CR-0113,Roach PLC Freight,VEHICLE_ADDITION,VEHICLE_REGISTRATION,2026-03-24 11:19:19,11,Tuesday,kurt15@example.com,4782234348,123.119.43.109,Northwest,DE,344.98,351,9,1,Desktop,Chrome,False,NONE,5.4
TXN-001421,CR-0106,Christensen LLC Logistics,COMPLIANCE_CHECK,COMPLIANCE_FORM,2026-03-24 11:19:55,11,Tuesday,derek70@example.org,803-241-9449x770,66.196.113.147,Northwest,IL,0.0,1211,2,0,Desktop,Safari,False,NONE,20.6
TXN-001802,CR-0055,"Dominguez, Roberts and Logan Freight",CONTACT_UPDATE,PASSPORT,2026-03-24 11:28:07,11,Tuesday,berryalexa@example.com,+1-439-945-7192x9025,197.98.6.243,Midwest,OR,345.67,1299,8,0,Mobile,Chrome,False,NONE,20.9
TXN-001134,CR-0025,"May, Robinson and Delgado Transport",CONTACT_UPDATE,DRIVERS_LICENSE,2026-03-24 12:32:11,12,Tuesday,younglisa@example.org,(823)250-1599x420,154.200.142.185,Northwest,OR,0.0,438,5,1,Tablet,Chrome,False,NONE,17.6
TXN-000137,CR-0185,"Mitchell, Gill and Taylor Trucking",DRIVER_ONBOARDING,COMPLIANCE_FORM,2026-03-24 12:53:54,12,Tuesday,michaelwilliams@example.com,565-938-5326x381,131.235.53.95,Northeast,MN,0.0,513,13,0,Desktop,Edge,False,NONE,8.9
TXN-001599,CR-0168,"Roberts, Austin and Cruz Transport",NEW_CARRIER_REGISTRATION,DRIVERS_LICENSE,2026-03-24 13:21:15,13,Tuesday,adrianburns@example.org,280-383-0358,50.52.241.115,Northwest,MT,0.0,1286,4,0,Desktop,Edge,False,NONE,26.4
TXN-000756,CR-0015,Thompson LLC Freight,VEHICLE_ADDITION,DRIVERS_LICENSE,2026-03-24 13:57:40,13,Tuesday,anna02@example.org,(666)343-4391x305,78.150.121.240,Midwest,PA,0.0,923,6,0,Mobile,Chrome,False,NONE,4.2
TXN-000829,CR-0120,Nunez and Sons Freight,NEW_CARRIER_REGISTRATION,INSURANCE_CERTIFICATE,2026-03-24 14:23:07,14,Tuesday,casey93@example.net,211-986-8482,194.97.169.151,Southeast,WA,314.74,76,4,0,Desktop,Chrome,False,NONE,5.6
TXN-A00032,CR-0194,"Daniel, Pena and Walker Trucking",INSURANCE_UPDATE,VEHICLE_REGISTRATION,2026-03-24 14:53:53,14,Tuesday,robert89@example.net,001-449-681-6770,86.97.58.128,West Coast,AK,0.0,19,3,0,Desktop,Chrome,True,DUPLICATE_SUBMISSION,82.0
TXN-000065,CR-0146,Harris-Rios Logistics,COMPLIANCE_CHECK,DRIVERS_LICENSE,2026-03-24 14:56:07,14,Tuesday,uholden@example.com,954-262-0185x70818,63.40.41.194,Southwest,OH,136.05,1415,8,0,Desktop,Safari,False,NONE,6.5
TXN-001902,CR-0134,Brown-Kelley Transport,VEHICLE_ADDITION,INSURANCE_CERTIFICATE,2026-03-24 15:21:02,15,Tuesday,sarawallace@example.org,001-812-201-5644x7081,61.167.151.110,Southwest,VI,289.65,1011,4,1,Tablet,Chrome,False,NONE,16.9
TXN-001576,CR-0121,"Walsh, Ross and Griffin Freight",AUTHORITY_RENEWAL,DRIVERS_LICENSE,2026-03-24 15:24:06,15,Tuesday,ybennett@example.com,+1-601-949-6526x01724,183.93.123.244,Southeast,NJ,0.0,1478,5,1,Mobile,Firefox,False,NONE,18.7
TXN-000850,CR-0009,"Lee, Phillips and Ferguson Trucking",DRIVER_ONBOARDING,DRIVERS_LICENSE,2026-03-24 15:36:35,15,Tuesday,kristen64@example.org,(915)390-0151,70.162.125.144,West Coast,AZ,0.0,1144,7,0,Mobile,Edge,False,NONE,20.2
TXN-000658,CR-0060,"Rojas, Collier and Luna Logistics",DOCUMENT_SUBMISSION,COMPLIANCE_FORM,2026-03-24 16:27:08,16,Tuesday,austin70@example.net,(609)244-0808x9062,144.38.231.123,Northwest,CT,0.0,438,15,2,Desktop,Edge,False,NONE,28.3
TXN-000690,CR-0144,"Mack, Campbell and Walker Trucking",COMPLIANCE_CHECK,VEHICLE_REGISTRATION,2026-03-24 16:38:53,16,Tuesday,pamelascott@example.org,855.331.7067,100.20.186.171,West Coast,TX,0.0,1420,15,2,Mobile,Safari,False,NONE,0.4
TXN-A00027,CR-0042,Campbell LLC Trucking,ADDRESS_CHANGE,DRIVERS_LICENSE,2026-03-24 17:50:39,17,Tuesday,hserrano@example.net,382.911.8951x537,199.229.241.93,Southwest,TX,0.0,178,4,1,Desktop,Firefox,True,ADDRESS_MISMATCH,65.3
TXN-A00169,CR-0102,"Olson, Lane and Smith Trucking",INSURANCE_UPDATE,DRIVERS_LICENSE,2026-03-24 18:36:44,18,Tuesday,qholder@example.org,423.341.4508,52.166.2.121,Northwest,MI,474.42,1207,10,4,Tablet,Safari,True,SUSPICIOUS_PATTERN,85.2
TXN-000429,CR-0173,Nelson-Scott Transport,ADDRESS_CHANGE,DRIVERS_LICENSE,2026-03-24 19:51:23,19,Tuesday,jasonmiller@example.net,(906)223-8726,66.49.229.227,West Coast,ME,0.0,426,6,2,Desktop,Firefox,False,NONE,8.3
TXN-A00040,CR-0140,"Jones, Duran and Williams Trucking",AUTHORITY_RENEWAL,DRIVERS_LICENSE,2026-03-25 05:07:40,5,Wednesday,zachary74@example.net,+1-459-682-9343x7456,60.59.185.152,Northwest,AL,1901.91,350,4,1,Desktop,Edge,True,SUSPICIOUS_PATTERN,51.5
TXN-001046,CR-0194,Patrick-Daniels Logistics,CONTACT_UPDATE,COMPLIANCE_FORM,2026-03-25 05:24:08,5,Wednesday,whiteluis@example.com,898-218-8388x13241,84.1.74.118,Northwest,NY,197.51,1168,13,0,Desktop,Safari,False,NONE,23.6
TXN-001356,CR-0168,"Roberts, Austin and Cruz Transport",ADDRESS_CHANGE,PASSPORT,2026-03-25 05:24:17,5,Wednesday,adrianburns@example.org,280-383-0358,112.214.230.163,Northwest,MT,0.0,1386,3,0,Desktop,Edge,False,NONE,8.3
TXN-001870,CR-0131,West-Delgado Logistics,NEW_CARRIER_REGISTRATION,VEHICLE_REGISTRATION,2026-03-25 07:27:35,7,Wednesday,bsanders@example.net,001-395-957-6280x599,86.176.158.22,Southwest,HI,0.0,1739,11,0,Desktop,Firefox,False,NONE,11.9
TXN-000377,CR-0070,Nixon Inc Transport,DOCUMENT_SUBMISSION,INSURANCE_CERTIFICATE,2026-03-25 08:45:23,8,Wednesday,oallen@example.com,758.664.5779x683,122.147.63.44,Southwest,MN,169.37,968,2,0,Desktop,Chrome,False,NONE,3.2
TXN-000854,CR-0116,Smith-Fuentes Freight,CONTACT_UPDATE,INSURANCE_CERTIFICATE,2026-03-25 08:55:55,8,Wednesday,fescobar@example.net,(293)795-3179x58155,95.103.74.1,Northwest,MH,328.1,1459,3,0,Mobile,Edge,False,NONE,12.3
TXN-001560,CR-0197,Castillo Group Logistics,CONTACT_UPDATE,INSURANCE_CERTIFICATE,2026-03-25 09:00:46,9,Wednesday,howardsandra@example.org,2213023338,196.152.41.169,Southeast,DE,0.0,341,6,0,Desktop,Chrome,False,NONE,1.9
TXN-000113,CR-0137,"Nelson, Lindsey and Hawkins Logistics",INSURANCE_UPDATE,INSURANCE_CERTIFICATE,2026-03-25 10:22:37,10,Wednesday,timothyrussell@example.org,001-967-347-8385x5326,117.157.124.50,Northeast,NC,112.43,669,14,0,Desktop,Edge,False,NONE,9.5
TXN-001992,CR-0154,Davis-Chan Transport,AUTHORITY_RENEWAL,COMPLIANCE_FORM,2026-03-25 10:31:49,10,Wednesday,shannon28@example.org,001-495-504-7869x096,142.238.129.26,Southwest,VT,0.0,1672,10,1,Desktop,Chrome,False,NONE,23.3
TXN-A00106,CR-0144,Keith and Sons Trucking,DOCUMENT_SUBMISSION,INSURANCE_CERTIFICATE,2026-03-25 10:53:32,10,Wednesday,travisberry@example.com,547-429-3932x269,71.179.181.60,Northeast,PW,240.92,13,1,5,Desktop,Chrome,True,VELOCITY_SPIKE,77.7
TXN-001239,CR-0157,"Bennett, Adams and Patrick Transport",DOCUMENT_SUBMISSION,COMPLIANCE_FORM,2026-03-25 11:17:19,11,Wednesday,daniellefields@example.net,3707803695,165.131.80.39,Northeast,MO,0.0,1208,7,0,Desktop,Safari,False,NONE,17.4
TXN-000425,CR-0019,Jackson-Ward Freight,AUTHORITY_RENEWAL,INSURANCE_CERTIFICATE,2026-03-25 11:44:36,11,Wednesday,joyce16@example.org,(913)644-0190x5456,135.136.9.76,Northeast,NE,306.25,1238,14,0,Mobile,Safari,False,NONE,22.1
TXN-001731,CR-0092,Phillips Group Transport,AUTHORITY_RENEWAL,COMPLIANCE_FORM,2026-03-25 11:49:05,11,Wednesday,hmurphy@example.net,901.239.1681,73.86.177.46,Southwest,AS,0.0,740,11,1,Desktop,Edge,False,NONE,28.8
TXN-000320,CR-0088,Brown LLC Freight,NEW_CARRIER_REGISTRATION,INSURANCE_CERTIFICATE,2026-03-25 11:50:39,11,Wednesday,kenneth04@example.org,(735)856-7723x885,177.96.119.179,West Coast,WV,0.0,1597,4,0,Mobile,Chrome,False,NONE,16.3
TXN-001971,CR-0164,"Adams, Smith and Pope Transport",CONTACT_UPDATE,PASSPORT,2026-03-25 12:01:10,12,Wednesday,tylersmith@example.org,951.406.8858,152.72.83.206,Southeast,UT,0.0,610,13,0,Desktop,Edge,False,NONE,10.0
TXN-001001,CR-0180,Cox Inc Trucking,AUTHORITY_RENEWAL,DRIVERS_LICENSE,2026-03-25 13:04:09,13,Wednesday,andersonlisa@example.net,629-543-6441,89.56.17.102,Northeast,TX,0.0,945,15,0,Desktop,Chrome,False,NONE,17.3
TXN-001618,CR-0067,Roach PLC Trucking,COMPLIANCE_CHECK,VEHICLE_REGISTRATION,2026-03-25 13:39:18,13,Wednesday,tleblanc@example.net,001-330-386-3194x569,152.33.235.241,Northwest,PR,489.5,129,12,2,Desktop,Firefox,False,NONE,26.4
TXN-001875,CR-0018,Conner Group Trucking,CONTACT_UPDATE,VEHICLE_REGISTRATION,2026-03-25 13:46:43,13,Wednesday,jessica12@example.net,420.964.8112x54219,87.62.202.109,Northeast,CA,0.0,214,5,1,Mobile,Edge,False,NONE,5.2
